A2_1589	contig0000721	100.000	125	0	0	1	125	139297	139421	1.08e-59	231
A2_35813	contig0009690	100.000	125	0	0	1	125	1448	1572	1.08e-59	231
A2_49885	contig0003832	100.000	115	0	0	1	115	50937	51051	3.51e-54	213
A2_40796	contig0000452	99.187	123	1	0	1	123	91173	91295	6.35e-57	222
A2_51158	contig0008131	100.000	124	0	0	1	124	14763	14640	3.83e-59	230
A2_51158	contig0002834	97.581	124	3	0	1	124	21245	21122	3.86e-54	213
A2_38240	contig0002834	99.200	125	1	0	1	125	20656	20780	5.01e-58	226
A2_38240	contig0008104	95.200	125	6	0	1	125	4256	4380	1.09e-49	198
A2_38240	contig0008131	95.200	125	5	1	1	125	14175	14298	3.93e-49	196
A2_20984	contig0001946	100.000	115	0	0	1	115	95527	95413	3.51e-54	213
A2_39358	contig0000943	99.130	115	1	0	1	115	93134	93020	1.63e-52	207
A2_55089	contig0006909	98.387	124	2	0	1	124	24551	24674	8.30e-56	219
A2_55089	contig0001338	98.387	124	2	0	1	124	9244	9367	8.30e-56	219
A2_29185	contig0004437	98.276	116	1	1	1	115	5929	5814	7.59e-51	202
A2_29186	contig0004437	100.000	125	0	0	1	125	6420	6296	1.08e-59	231
A2_32252	contig0001660	99.115	113	1	0	1	113	77764	77876	2.06e-51	204
A2_18212	contig0003492	100.000	115	0	0	1	115	25837	25951	3.51e-54	213
A2_25352	contig0000880	100.000	115	0	0	1	115	74875	74989	3.51e-54	213
A2_3550	contig0000783	98.261	115	2	0	1	115	149515	149629	7.59e-51	202
A2_29869	contig0003750	100.000	112	0	0	1	112	29806	29695	1.58e-52	207
A2_42339	contig0001265	98.261	115	1	1	1	115	102448	102335	2.73e-50	200
A2_42339	contig0001224	88.793	116	10	3	1	115	127007	127120	6.03e-32	139
A2_24341	contig0000886	99.200	125	1	0	1	125	9533	9409	5.01e-58	226
A2_45597	contig0000151	100.000	102	0	0	1	102	209829	209930	5.05e-47	189
A2_22238	contig0001439	99.130	115	1	0	1	115	100907	100793	1.63e-52	207
A2_22240	contig0001439	99.200	125	1	0	1	125	100777	100901	5.01e-58	226
A2_16306	contig0004762	100.000	115	0	0	1	115	29971	29857	3.51e-54	213
A2_16306	contig0001854	96.522	115	3	1	1	115	69711	69824	5.91e-47	189
A2_19724	contig0002566	99.194	124	1	0	1	124	34213	34090	1.78e-57	224
A2_24138	contig0002063	99.123	114	1	0	1	114	53273	53386	5.80e-52	206
A2_38341	contig0001982	99.200	125	1	0	1	125	70209	70333	5.01e-58	226
A2_55232	contig0004828	97.391	115	3	0	1	115	40092	39978	3.53e-49	196
A2_55232	contig0004828	92.857	112	8	0	4	115	14527	14416	3.58e-39	163
A2_55232	contig0002752	95.652	115	5	0	1	115	80313	80199	7.64e-46	185
A2_55232	contig0002034	93.043	115	8	0	1	115	93262	93376	7.70e-41	169
A2_44173	contig0001176	100.000	124	0	0	1	124	58371	58494	3.83e-59	230
A2_19761	contig0004671	99.194	124	1	0	1	124	14829	14706	1.78e-57	224
B1_5663	contig0000124	100.000	125	0	0	1	125	81719	81595	1.08e-59	231
B1_30285	contig0004622	100.000	115	0	0	1	115	16060	15946	3.51e-54	213
B1_30279	contig0004622	98.261	115	1	1	1	115	40248	40135	2.73e-50	200
B1_53837	contig0001520	99.130	115	1	0	1	115	93314	93200	1.63e-52	207
B1_19262	contig0001520	100.000	94	0	0	1	94	123792	123699	1.28e-42	174
B1_50258	contig0005756	100.000	115	0	0	1	115	10639	10753	3.51e-54	213
B1_3608	contig0000903	99.187	123	1	0	3	125	51542	51664	6.48e-57	222
B1_3610	contig0000903	100.000	114	0	0	1	114	52192	52079	1.25e-53	211
B1_33175	contig0001042	99.200	125	1	0	1	125	144706	144830	5.01e-58	226
B1_48168	contig0006289	99.200	125	1	0	1	125	27478	27354	5.01e-58	226
B1_48168	contig0000260	96.748	123	4	0	3	125	91137	91015	6.53e-52	206
B1_36685	contig0005861	99.130	115	1	0	1	115	6236	6122	1.63e-52	207
B1_36685	contig0004417	96.491	114	4	0	1	114	14465	14578	5.91e-47	189
B1_17662	contig0002940	99.200	125	1	0	1	125	42750	42874	5.01e-58	226
B1_19675	contig0003496	100.000	114	0	0	1	114	25384	25497	1.25e-53	211
B1_16158	contig0002998	97.414	116	3	0	1	116	53881	53996	9.93e-50	198
B1_16162	contig0002998	99.194	124	1	0	1	124	55554	55677	1.78e-57	224
B1_16162	contig0003559	91.935	124	9	1	1	124	55449	55327	6.55e-42	172
B1_16162	contig0003246	96.053	76	3	0	2	77	8438	8513	1.86e-27	124
B1_32084	contig0000444	97.368	114	3	0	1	114	119748	119635	1.26e-48	195
B1_11886	contig0004124	98.400	125	2	0	1	125	18608	18484	2.33e-56	220
B1_50695	contig0004416	96.522	115	4	0	1	115	41507	41621	1.64e-47	191
B1_50695	contig0005170	95.652	115	5	0	1	115	8937	9051	7.64e-46	185
B1_50695	contig0005170	93.043	115	8	0	1	115	13532	13646	7.70e-41	169
B1_50695	contig0005460	93.913	115	7	0	1	115	24626	24512	1.65e-42	174
B1_50695	contig0005460	93.043	115	8	0	1	115	34379	34265	7.70e-41	169
B1_1787	contig0001197	99.200	125	1	0	1	125	99847	99971	5.01e-58	226
B1_1792	contig0001197	100.000	114	0	0	1	114	104056	103943	1.25e-53	211
B1_12326	contig0002567	99.130	115	1	0	1	115	51798	51912	1.63e-52	207
B1_2036	contig0000004	99.200	125	1	0	1	125	215666	215790	5.01e-58	226
B1_32836	contig0004102	99.200	125	1	0	1	125	50029	50153	5.01e-58	226
B1_2249	contig0000004	99.187	123	1	0	1	123	445595	445717	6.35e-57	222
B1_2249	contig0000004	85.950	121	15	2	3	122	438690	438809	1.42e-28	128
B1_54725	contig0000146	100.000	115	0	0	1	115	123963	123849	3.51e-54	213
B1_54725	contig0003210	99.123	114	1	0	1	114	33017	32904	5.87e-52	206
B1_54725	contig0000266	97.143	70	1	1	1	70	192673	192605	2.83e-25	117
B1_12340	contig0002567	98.387	124	2	0	1	124	11775	11898	8.30e-56	219
B1_12340	contig0000389	97.581	124	3	0	1	124	230079	230202	3.86e-54	213
B1_12340	contig0000093	97.581	124	3	0	1	124	245937	245814	3.86e-54	213
B1_23447	contig0001200	99.130	115	1	0	1	115	119626	119740	1.63e-52	207
B1_33687	contig0000641	98.387	124	2	0	1	124	14410	14533	8.30e-56	219
B1_14321	contig0000163	98.387	124	1	1	1	124	77009	77131	2.98e-55	217
B1_22859	contig0002918	100.000	125	0	0	1	125	67983	68107	1.08e-59	231
B1_31470	contig0002918	98.246	114	2	0	2	115	1990	2103	2.73e-50	200
B1_2640	contig0000109	99.130	115	1	0	1	115	39689	39575	1.63e-52	207
B1_45973	contig0000690	98.261	115	2	0	1	115	75874	75760	7.59e-51	202
B1_32352	contig0001530	99.130	115	1	0	1	115	64825	64711	1.63e-52	207
B1_561	contig0000440	98.261	115	2	0	1	115	201611	201497	7.59e-51	202
B1_28469	contig0000085	99.130	115	1	0	1	115	74828	74942	1.63e-52	207
B1_28469	contig0006835	100.000	29	0	0	85	113	9954	9926	2.25e-06	54.7
B1_28469	contig0001272	100.000	29	0	0	85	113	26124	26152	2.25e-06	54.7
B1_3111	contig0000784	99.194	124	1	0	1	124	137314	137191	1.78e-57	224
B1_14594	contig0000908	99.123	114	1	0	1	114	67417	67530	5.80e-52	206
B1_23125	contig0002102	99.130	115	1	0	1	115	33841	33955	1.63e-52	207
B1_47505	contig0007653	97.541	122	3	0	1	122	6750	6871	4.89e-53	209
B1_25417	contig0002473	100.000	114	0	0	1	114	45823	45936	1.25e-53	211
B1_25417	contig0002473	90.411	73	7	0	4	76	27947	27875	3.64e-19	97.1
B1_13653	contig0000186	99.200	125	1	0	1	125	203146	203270	5.01e-58	226
B1_4990	contig0001615	99.130	115	1	0	1	115	48808	48694	1.63e-52	207
B1_13001	contig0001125	99.130	115	1	0	1	115	105702	105816	1.63e-52	207
B1_20993	contig0005086	99.200	125	1	0	1	125	11193	11317	5.01e-58	226
B1_26888	contig0001057	99.123	114	1	0	1	114	6993	6880	5.80e-52	206
B1_34202	contig0001231	96.800	125	4	0	1	125	124436	124312	5.04e-53	209
B1_20047	contig0000388	99.200	125	1	0	1	125	80629	80753	5.01e-58	226
B1_43841	contig0007517	97.297	111	3	0	1	111	13777	13667	5.64e-47	189
B1_11578	contig0003568	99.194	124	1	0	1	124	11008	10885	1.78e-57	224
B1_11578	contig0000004	95.082	122	6	0	3	124	331687	331808	5.03e-48	193
B1_3763	contig0000758	99.123	114	1	0	1	114	122520	122633	5.80e-52	206
B1_36218	contig0003537	95.200	125	6	0	1	125	30914	31038	1.09e-49	198
B1_48196	contig0000579	99.194	124	1	0	1	124	77067	76944	1.78e-57	224
B1_10801	contig0002107	100.000	115	0	0	1	115	43524	43410	3.51e-54	213
B1_12003	contig0001792	100.000	115	0	0	1	115	58937	58823	3.51e-54	213
B1_38333	contig0000869	99.200	125	1	0	1	125	67291	67415	5.01e-58	226
B1_38333	contig0009041	98.182	55	1	0	49	103	13322	13376	4.10e-19	97.1
B1_1124	contig0000065	100.000	123	0	0	1	123	353072	352950	1.36e-58	228
B1_33350	contig0000097	98.246	114	2	0	1	114	319254	319141	2.70e-50	200
B1_31499	contig0003799	100.000	115	0	0	1	115	27167	27053	3.51e-54	213
B1_31499	contig0003799	85.455	110	16	0	6	115	10606	10497	1.02e-24	115
B1_31499	contig0010345	88.182	110	13	0	6	115	3409	3518	1.01e-29	132
B1_31499	contig0002357	88.182	110	13	0	6	115	33080	33189	1.01e-29	132
B1_55097	contig0003303	99.194	124	1	0	1	124	69968	69845	1.78e-57	224
B1_55097	contig0004221	98.387	124	2	0	1	124	5604	5481	8.30e-56	219
B1_31496	contig0003799	97.391	115	3	0	1	115	25679	25793	3.53e-49	196
B1_31496	contig0003799	93.043	115	8	0	1	115	9079	9193	7.70e-41	169
B1_31496	contig0002357	93.043	115	8	0	1	115	12943	12829	7.70e-41	169
B1_31496	contig0010345	92.174	115	9	0	1	115	4939	4825	3.58e-39	163
B1_35315	contig0004557	98.261	115	2	0	1	115	3076	3190	7.59e-51	202
B1_35315	contig0006145	96.522	115	4	0	1	115	9340	9454	1.64e-47	191
B1_35315	contig0005393	96.522	115	4	0	1	115	796	910	1.64e-47	191
B1_10440	contig0000761	100.000	125	0	0	1	125	112474	112598	1.08e-59	231
B1_17305	contig0000189	99.194	124	1	0	1	124	273750	273627	1.78e-57	224
B1_80242	contig0011038	98.261	115	2	0	1	115	1518	1632	7.59e-51	202
B1_80242	contig0000176	98.261	115	2	0	1	115	258349	258463	7.59e-51	202
B1_52752	contig0011038	100.000	115	0	0	1	115	2646	2532	3.51e-54	213
B1_52752	contig0000176	100.000	115	0	0	1	115	259495	259381	3.51e-54	213
B1_48062	contig0001326	99.130	115	1	0	1	115	42558	42672	1.63e-52	207
B2_31323	contig0002859	100.000	125	0	0	1	125	37741	37617	1.08e-59	231
B2_49478	contig0003421	98.387	124	2	0	1	124	8932	9055	8.30e-56	219
B2_39852	contig0003749	100.000	115	0	0	1	115	42590	42476	3.51e-54	213
B2_39849	contig0003749	100.000	118	0	0	1	118	42474	42591	7.79e-56	219
B2_45675	contig0003559	99.187	123	1	0	1	123	3048	2926	6.35e-57	222
B2_46148	contig0001785	97.391	115	3	0	1	115	4084	3970	3.53e-49	196
B2_27939	contig0001785	100.000	115	0	0	1	115	74578	74692	3.51e-54	213
B2_46146	contig0001785	99.187	123	1	0	1	123	3878	4000	6.35e-57	222
B2_14121	contig0000052	99.130	115	1	0	1	115	420320	420206	1.63e-52	207
B2_10679	contig0000163	98.374	123	2	0	1	123	302533	302655	2.95e-55	217
B2_36155	contig0001081	99.200	125	1	0	1	125	73722	73598	5.01e-58	226
B2_1517	contig0002717	84.375	96	15	0	1	96	54943	55038	1.06e-18	95.3
B2_13706	contig0000435	89.189	111	12	0	1	111	105550	105660	1.24e-33	145
B2_572	contig0000440	98.387	124	2	0	1	124	175911	176034	8.30e-56	219
B2_572	contig0000837	87.273	55	6	1	16	70	104847	104900	1.48e-08	62.1
B2_572	contig0001866	94.737	38	2	0	16	53	87934	87971	5.32e-08	60.2
B2_30906	contig0002533	95.652	115	5	0	1	115	74868	74982	7.64e-46	185
B2_13655	contig0000186	99.200	125	1	0	1	125	227361	227485	5.01e-58	226
B2_4988	contig0001615	100.000	115	0	0	1	115	56695	56581	3.51e-54	213
B2_4989	contig0001615	100.000	124	0	0	1	124	56543	56666	3.83e-59	230
B2_38017	contig0001010	99.180	122	1	0	1	122	160459	160580	2.26e-56	220
B2_45607	contig0000313	100.000	125	0	0	1	125	130396	130520	1.08e-59	231
B2_45607	contig0001484	87.963	108	8	2	9	116	18626	18728	6.76e-27	122
B2_23739	contig0002103	99.123	114	1	0	1	114	89196	89309	5.80e-52	206
B2_47594	contig0001010	100.000	115	0	0	1	115	85306	85420	3.51e-54	213
B2_47594	contig0000318	96.522	115	4	0	1	115	17894	18008	1.64e-47	191
B2_47594	contig0004469	94.783	115	6	0	1	115	8797	8911	3.56e-44	180
B2_6018	contig0000168	97.600	125	3	0	1	125	169000	169124	1.08e-54	215
B2_9948	contig0000267	100.000	115	0	0	1	115	121443	121329	3.51e-54	213
B2_33347	contig0000097	98.261	115	2	0	1	115	318363	318249	7.59e-51	202
B2_43785	contig0000607	99.194	124	1	0	1	124	42528	42651	1.78e-57	224
B2_25464	contig0002378	99.130	115	1	0	1	115	57558	57672	1.63e-52	207
B2_45778	contig0003936	100.000	115	0	0	1	115	58484	58598	3.51e-54	213
B2_45778	contig0002357	99.130	115	1	0	1	115	34610	34496	1.63e-52	207
B2_45778	contig0002357	98.261	115	2	0	1	115	12943	12829	7.59e-51	202
B2_45778	contig0003799	96.522	115	4	0	1	115	9079	9193	1.64e-47	191
B2_47469	contig0002357	100.000	124	0	0	1	124	61319	61442	3.83e-59	230
B2_55097	contig0003303	99.194	124	1	0	1	124	69968	69845	1.78e-57	224
B2_55097	contig0004221	98.387	124	2	0	1	124	5604	5481	8.30e-56	219
B2_35316	contig0004557	100.000	125	0	0	1	125	3224	3348	1.08e-59	231
B2_35316	contig0005393	96.800	125	4	0	1	125	944	1068	5.04e-53	209
B2_35316	contig0006145	96.000	125	5	0	1	125	9488	9612	2.35e-51	204
B2_8039	contig0005194	99.200	125	1	0	1	125	34548	34424	5.01e-58	226
B2_8039	contig0007795	98.182	110	2	0	1	110	2668	2559	5.08e-48	193
B2_8039	contig0004745	93.220	59	4	0	32	90	38770	38828	2.47e-16	87.9
B2_8033	contig0005194	100.000	115	0	0	1	115	27214	27100	3.51e-54	213
B2_19355	contig0000189	99.130	115	1	0	1	115	86996	86882	1.63e-52	207
B2_53269	contig0000691	96.522	115	4	0	1	115	112311	112197	1.64e-47	191
B2_22558	contig0001799	99.200	125	1	0	1	125	50464	50588	5.01e-58	226
B2_22558	contig0002579	98.400	125	2	0	1	125	2863	2987	2.33e-56	220
B2_39050	contig0002197	99.200	125	1	0	1	125	22109	22233	5.01e-58	226
B2_48373	contig0001750	99.130	115	1	0	1	115	63136	63250	1.63e-52	207
C1_51820	contig0006533	100.000	115	0	0	1	115	26268	26154	3.51e-54	213
C1_51820	contig0006533	94.783	115	6	0	1	115	20290	20176	3.56e-44	180
C1_51820	contig0006533	91.892	111	9	0	1	111	1910	1800	5.99e-37	156
C1_51820	contig0005663	97.391	115	3	0	1	115	21157	21043	3.53e-49	196
C1_51820	contig0005663	91.892	111	9	0	1	111	36238	36128	5.99e-37	156
C1_51820	contig0007250	96.522	115	4	0	1	115	600	486	1.64e-47	191
C1_54166	contig0002713	99.194	124	1	0	1	124	73429	73552	1.78e-57	224
C1_45340	contig0001713	99.130	115	1	0	1	115	78576	78690	1.63e-52	207
C1_45340	contig0005195	98.261	115	2	0	1	115	3283	3397	7.59e-51	202
C1_45340	contig0004416	94.783	115	6	0	1	115	50435	50549	3.56e-44	180
C1_71711	contig0005586	98.246	114	2	0	1	114	26050	26163	2.70e-50	200
C1_71711	contig0000747	97.436	39	1	0	19	57	69859	69897	2.86e-10	67.6
C1_50178	contig0004368	100.000	125	0	0	1	125	39226	39350	1.08e-59	231
C1_33001	contig0002067	99.130	115	1	0	1	115	77679	77793	1.63e-52	207
C1_33001	contig0002067	98.198	111	2	0	4	114	92419	92529	1.27e-48	195
C1_33001	contig0002067	97.321	112	3	0	4	115	67484	67595	1.64e-47	191
C1_33001	contig0008951	95.652	115	5	0	1	115	3343	3457	7.64e-46	185
C1_33001	contig0004232	95.575	113	5	0	3	115	23066	23178	9.89e-45	182
C1_10457	contig0000543	100.000	105	0	0	1	105	56611	56715	1.13e-48	195
C1_10457	contig0000543	98.246	57	1	0	1	57	50139	50195	2.53e-20	100
